iter	Logloss
1513	0.3519621685
1514	0.3519315474
1515	0.3518996022
1516	0.3518303867
1517	0.3518144199
1518	0.3517624522
1519	0.3517092446
1520	0.351689718
1521	0.3516861138
1522	0.3516516509
1523	0.3516406075
1524	0.3515707596
1525	0.3515410766
1526	0.351521711
1527	0.3514977163
1528	0.3514223769
1529	0.3513521968
1530	0.351326032
1531	0.3513193651
1532	0.3513097162
1533	0.3512594699
1534	0.3512411107
1535	0.3512268957
1536	0.351224592
1537	0.3511706872
1538	0.3511322328
1539	0.3511268266
1540	0.3510642608
1541	0.3510080365
1542	0.3509450602
1543	0.35088884
1544	0.3508574276
1545	0.350838969
1546	0.3507756693
1547	0.3507608328
1548	0.3506860928
1549	0.3506527911
1550	0.3506464555
1551	0.3506050069
1552	0.3505691891
1553	0.3505020891
1554	0.3504770173
1555	0.3504223171
1556	0.3503873153
1557	0.3503602888
1558	0.3503483287
1559	0.3502965432
1560	0.3502934748
1561	0.3502761027
1562	0.3502593923
1563	0.3501719457
1564	0.3501405435
1565	0.3501346272
1566	0.3500906285
1567	0.3500562161
1568	0.3500197899
1569	0.3499395495
1570	0.3499151195
1571	0.3499073085
1572	0.3498919235
1573	0.3498845944
1574	0.349871714
1575	0.3498185632
1576	0.3497841266
1577	0.3497611284
1578	0.349704262
1579	0.3496793824
1580	0.3496107147
1581	0.3495586899
1582	0.3494943848
1583	0.3494690207
1584	0.3494232377
1585	0.3493927835
1586	0.3493462132
1587	0.3493178746
1588	0.3492676358
1589	0.3492257186
1590	0.3491573992
1591	0.3491263589
1592	0.3491060147
1593	0.3490498559
1594	0.3490129198
1595	0.348973583
1596	0.3489665524
1597	0.3489624772
1598	0.3489196155
1599	0.3488551837
1600	0.3488388227
1601	0.3487879412
1602	0.3487289889
1603	0.3486933992
1604	0.3486867562
1605	0.3486608231
1606	0.3486348775
1607	0.3486240987
1608	0.3485728544
1609	0.3485225839
1610	0.3485051382
1611	0.3484534144
1612	0.348421622
1613	0.3483532237
1614	0.3483368012
1615	0.3483078852
1616	0.3482826556
1617	0.348229559
1618	0.3482145853
1619	0.3482101551
1620	0.3481423934
1621	0.3481109649
1622	0.3480450193
1623	0.3480246327
1624	0.3479859214
1625	0.3479368814
1626	0.3478584476
1627	0.3478246711
1628	0.3477631006
1629	0.3477202101
1630	0.3477022597
1631	0.3476402956
1632	0.3476329373
1633	0.3475759828
1634	0.3475119517
1635	0.347453559
1636	0.3473816123
1637	0.3473516674
1638	0.3473049859
1639	0.3472715479
1640	0.3472555788
1641	0.347226574
1642	0.3471951226
1643	0.3471637295
1644	0.3470931805
1645	0.3470406686
1646	0.3469714543
1647	0.3469406678
1648	0.3469061116
1649	0.346851936
1650	0.3468244208
1651	0.3467808817
1652	0.3467210701
1653	0.3466838246
1654	0.3466342939
1655	0.3465906809
1656	0.3465884691
1657	0.3465582273
1658	0.3465352022
1659	0.3464813479
1660	0.3464739546
1661	0.346460796
1662	0.3464367851
1663	0.3464093954
1664	0.3463897239
1665	0.3463602492
1666	0.3462908535
1667	0.3462505126
1668	0.3461983031
1669	0.3461415651
1670	0.3461384935
1671	0.3460756644
1672	0.3460533671
1673	0.3459784383
1674	0.3459568614
1675	0.3459114694
1676	0.3458771935
1677	0.3458310799
1678	0.3457935199
1679	0.3457763378
1680	0.345758849
1681	0.3457496295
1682	0.3457201695
1683	0.3456834245
1684	0.3456610278
1685	0.345655562
1686	0.3456110458
1687	0.3455622999
1688	0.3455330686
1689	0.3454737482
1690	0.3454470041
1691	0.3454147675
1692	0.3453811227
1693	0.3453184807
1694	0.3452856105
1695	0.3452241682
1696	0.3452217395
1697	0.345216623
1698	0.3451931266
1699	0.3451312517
1700	0.3451027115
1701	0.3450986956
1702	0.345087755
1703	0.3450277271
1704	0.3450023238
1705	0.3449432428
1706	0.3449049274
1707	0.3448867563
1708	0.3448478156
1709	0.3447829516
1710	0.3447410552
1711	0.3447237141
1712	0.344687078
1713	0.3446688823
1714	0.3446439786
1715	0.3445793395
1716	0.344516192
1717	0.3444749865
1718	0.3443870061
1719	0.3443176956
1720	0.3442677499
1721	0.3442240897
1722	0.3441583039
1723	0.3441530129
1724	0.3440709066
1725	0.3440166498
1726	0.3440078198
1727	0.3439793459
1728	0.3439728599
1729	0.3439176012
1730	0.3438480003
1731	0.3437881528
1732	0.3437547699
1733	0.343751072
1734	0.3437291967
1735	0.343678848
1736	0.3436105981
1737	0.3436063482
1738	0.3435617123
1739	0.3435113511
1740	0.3434957334
1741	0.3434926515
1742	0.3434338139
1743	0.3434260957
1744	0.3433872678
1745	0.3433385595
1746	0.3433336077
1747	0.3433305982
1748	0.3433235334
1749	0.3432641096
1750	0.3432209323
1751	0.3431911069
1752	0.3431631787
1753	0.3431518618
1754	0.3430931597
1755	0.3430540488
1756	0.3429954555
1757	0.3429905868
1758	0.3429596643
1759	0.3429251489
1760	0.3429163613
1761	0.3428988322
1762	0.3428409631
1763	0.3428170612
1764	0.3428019322
1765	0.3427979894
1766	0.3427758303
1767	0.3427543021
1768	0.3427472334
1769	0.3427458011
1770	0.3427151475
1771	0.3426688833
1772	0.3426307431
1773	0.3425640033
1774	0.3425217395
1775	0.3424291562
1776	0.3424079121
1777	0.3423372112
1778	0.3423301184
1779	0.3423103064
1780	0.342277454
1781	0.3422572462
1782	0.3422192034
1783	0.3421852276
1784	0.3421187092
1785	0.3420557037
1786	0.3420212019
1787	0.3419929568
1788	0.3419817061
1789	0.3419254591
1790	0.3418969806
1791	0.341855805
1792	0.3418281684
1793	0.3417608906
1794	0.341718468
1795	0.3416678738
1796	0.3416599698
1797	0.3416521671
1798	0.341647915
1799	0.3416276962
1800	0.3416065431
1801	0.3415649566
1802	0.3415372293
1803	0.3415124252
1804	0.3414547128
1805	0.3414505542
1806	0.3414191532
1807	0.3413974625
1808	0.3413482012
1809	0.3412944869
1810	0.3412659867
1811	0.3412282762
1812	0.3411736203
1813	0.3411651399
1814	0.3411592478
1815	0.3411177798
1816	0.3410760454
1817	0.3410721275
1818	0.3410392159
1819	0.3409501188
1820	0.3408974222
1821	0.3408546472
1822	0.3408218639
1823	0.3407843775
1824	0.3407565606
1825	0.3407353499
1826	0.3407085186
1827	0.340700339
1828	0.3406522561
1829	0.3405942374
1830	0.3405540239
1831	0.3405300214
1832	0.3405044121
1833	0.340443935
1834	0.340427619
1835	0.3404103958
1836	0.3403972804
1837	0.3403682292
1838	0.340310501
1839	0.3403022341
1840	0.3402700338
1841	0.3402284749
1842	0.3401918954
1843	0.3401503598
1844	0.3401089008
1845	0.3400717055
1846	0.3400637179
1847	0.3400122186
1848	0.3399551686
1849	0.33989496
1850	0.3398910641
1851	0.3398370032
1852	0.3397811333
1853	0.3397374471
1854	0.3396671595
1855	0.3396422288
1856	0.3396211229
1857	0.3395729321
1858	0.3395531275
1859	0.339520496
1860	0.3394979728
1861	0.3394524484
1862	0.3394181391
1863	0.3393930767
1864	0.3393648708
1865	0.3393284206
1866	0.3393081995
1867	0.3392688579
1868	0.3392253845
1869	0.3391924645
1870	0.3391714086
1871	0.3391674817
1872	0.3391315704
1873	0.3391263416
1874	0.3390728226
1875	0.3390688048
1876	0.3390446332
1877	0.3390382697
1878	0.3390100378
1879	0.3389856279
1880	0.3389213401
1881	0.3388691052
1882	0.3388475909
1883	0.3387772598
1884	0.3387391099
1885	0.3387195458
1886	0.3386857192
1887	0.3386819184
1888	0.3386147311
1889	0.3385919457
1890	0.3385372958
1891	0.3385138381
1892	0.3384621774
1893	0.3384386147
1894	0.3384144706
1895	0.3384085624
1896	0.3383940546
1897	0.338369606
1898	0.3383134886
1899	0.3382820643
1900	0.3382599384
1901	0.3382265437
1902	0.3381730354
1903	0.338167371
1904	0.3381634598
1905	0.3381110234
1906	0.33807332
1907	0.338051613
1908	0.337997196
1909	0.337946851
1910	0.3379294528
1911	0.3378874174
1912	0.3378486066
1913	0.3377860703
1914	0.3377243848
1915	0.3376792944
1916	0.3376183684
1917	0.3375671657
1918	0.33754571
1919	0.3374789663
1920	0.3374259707
1921	0.337375474
1922	0.3373634696
1923	0.3373342194
1924	0.3373328498
1925	0.3373094083
1926	0.3372743615
1927	0.3372241211
1928	0.3371906923
1929	0.3371475281
1930	0.3371115798
1931	0.3371089682
1932	0.3370547298
1933	0.3370045132
1934	0.336976921
1935	0.3369689505
1936	0.3369300048
1937	0.3368815451
1938	0.3368395018
1939	0.3368135646
1940	0.3367930987
1941	0.3367402167
1942	0.3367028209
1943	0.3366794068
1944	0.3366765325
1945	0.3366571376
1946	0.3366308457
1947	0.3365589089
1948	0.3365511163
1949	0.3365016154
1950	0.3364497973
1951	0.3364476326
1952	0.3364396553
1953	0.3363925639
1954	0.3363743558
1955	0.3363412583
1956	0.3362857793
1957	0.3362735002
1958	0.336243063
1959	0.3361940285
1960	0.3361826332
1961	0.3361350918
1962	0.3361027172
1963	0.3360436724
1964	0.3359932291
1965	0.3359740504
1966	0.335938694
1967	0.3359171318
1968	0.3358809961
1969	0.3358407635
1970	0.335801508
1971	0.3357677244
1972	0.3357520974
1973	0.3357495858
1974	0.3357347413
1975	0.3357023951
1976	0.3356987428
1977	0.3356620626
1978	0.335581244
1979	0.3355353246
1980	0.3354870657
1981	0.3354726918
1982	0.3354399303
1983	0.3353838501
1984	0.3353650991
1985	0.3353065147
1986	0.3352840473
1987	0.3352456182
1988	0.3352299009
1989	0.3352223712
1990	0.3351705559
1991	0.3351266914
1992	0.3350847464
1993	0.335062814
1994	0.335027163
1995	0.3349862066
1996	0.3349666974
1997	0.3349589414
1998	0.3349117548
1999	0.3348891243
2000	0.3348492333
2001	0.3348203958
2002	0.3347959071
2003	0.3347383915
2004	0.3347269846
2005	0.3346701771
2006	0.3346384795
2007	0.3346231163
2008	0.3345982182
2009	0.3345541054
2010	0.3345226812
2011	0.3345213597
2012	0.3344886681
2013	0.33446311
2014	0.3344533474
2015	0.3344259025
2016	0.334403937
2017	0.3343598383
2018	0.3343348797
2019	0.3343095487
2020	0.3343010184
2021	0.3342971071
2022	0.3342688196
2023	0.3342438446
2024	0.3342334263
2025	0.3342135942
2026	0.3341629495
2027	0.3341354938
2028	0.3340890215
2029	0.3340382734
2030	0.3340165285
2031	0.3339753688
2032	0.3339237295
2033	0.3338995583
2034	0.3338767607
2035	0.3338376802
2036	0.3338026409
2037	0.333782042
2038	0.3337618216
2039	0.3337491929
2040	0.3337058663
2041	0.3336672612
2042	0.3336447005
2043	0.3336100571
2044	0.3335998804
2045	0.333578744
2046	0.3335752208
2047	0.3335641184
2048	0.333557218
2049	0.3335289562
2050	0.3335061544
2051	0.3334857602
2052	0.3334206263
2053	0.3333866568
2054	0.3333646599
2055	0.3333311302
2056	0.3332695144
2057	0.333219943
2058	0.3331680699
2059	0.3331310444
2060	0.3330705679
2061	0.3330404791
2062	0.3330001913
2063	0.3329908482
2064	0.3329095624
2065	0.3328898386
2066	0.3328824293
2067	0.3328290844
2068	0.3328002474
2069	0.3327793282
2070	0.33274535
2071	0.3327091614
2072	0.3326606466
2073	0.3326093384
2074	0.3325532318
2075	0.3325461902
2076	0.3325147494
2077	0.3324836568
2078	0.3324371841
2079	0.3323963134
2080	0.3323685616
2081	0.3323132217
2082	0.3322657802
2083	0.3322398089
2084	0.3322275685
2085	0.3321669413
2086	0.3321628909
2087	0.3321145269
2088	0.332085243
2089	0.3320345967
2090	0.3320118996
2091	0.3319818523
2092	0.3319478033
2093	0.3319120955
2094	0.3319026302
2095	0.3318428092
2096	0.3318161269
2097	0.3317676527
2098	0.3317415176
2099	0.3317387715
2100	0.3317017201
2101	0.3316950922
2102	0.3316512219
2103	0.3316258649
2104	0.3315820359
2105	0.3315358299
2106	0.3315100578
2107	0.3314692642
2108	0.3314356008
2109	0.3314349216
2110	0.3314273793
2111	0.3314071514
2112	0.331361629
2113	0.3313588619
2114	0.3313104633
2115	0.3313077411
2116	0.3312861198
2117	0.3312377017
2118	0.3311995418
2119	0.3311801012
2120	0.3311408556
2121	0.3310812744
2122	0.3310554122
2123	0.331003701
2124	0.3309749923
2125	0.3309274395
2126	0.3308988158
2127	0.3308742785
2128	0.3308153606
2129	0.3307787822
2130	0.3307770496
2131	0.3307416461
2132	0.3306946941
2133	0.3306694208
2134	0.3306204742
2135	0.3305917122
2136	0.330570576
2137	0.3305380597
2138	0.3305264546
2139	0.3304893048
2140	0.3304412665
2141	0.3303936038
2142	0.3303445381
2143	0.3303359386
2144	0.330299353
2145	0.3302703171
2146	0.3302519233
2147	0.3302153226
2148	0.3301761383
2149	0.3301600168
2150	0.3301197044
2151	0.3301029914
2152	0.3300484954
2153	0.3300417272
2154	0.3300388713
2155	0.3300211252
2156	0.3299747516
2157	0.3299537397
2158	0.3299048252
2159	0.3298965411
2160	0.3298962415
2161	0.3298406676
2162	0.329783363
2163	0.3297816547
2164	0.3297618831
2165	0.3297469967
2166	0.3297308059
2167	0.3297183908
2168	0.3297146983
2169	0.3296845788
2170	0.3296699482
2171	0.329609557
2172	0.3295622486
2173	0.3295229334
2174	0.3294831216
2175	0.3294390538
2176	0.3294231074
2177	0.329422933
2178	0.329387566
2179	0.3293717776
2180	0.3292909585
2181	0.3292353999
2182	0.3291936826
2183	0.3291660849
2184	0.3291588521
2185	0.3290970581
2186	0.3290440125
2187	0.3290430378
2188	0.329006535
2189	0.3289992692
2190	0.3289565438
2191	0.3288902222
2192	0.3288552224
2193	0.3288533637
2194	0.3288441197
2195	0.3287958523
2196	0.3287719367
2197	0.3287350981
2198	0.3287150183
2199	0.3286725309
2200	0.3286418399
2201	0.3285957526
2202	0.3285956228
2203	0.3285826278
2204	0.3285559789
2205	0.3285505911
2206	0.3285113192
2207	0.3284485515
2208	0.328406485
2209	0.3283704272
2210	0.3283321906
2211	0.3282773127
2212	0.3282589359
2213	0.3282103421
2214	0.3281699953
2215	0.3281464642
2216	0.3281405076
2217	0.3280928498
2218	0.3280768017
2219	0.3280499815
2220	0.3280441302
2221	0.3279975197
2222	0.3279590285
2223	0.3279211726
2224	0.3278885077
2225	0.3278839651
2226	0.3278481606
2227	0.3278289732
2228	0.327806995
2229	0.3277796401
2230	0.3277652306
2231	0.3277358299
2232	0.3277250609
2233	0.3276774181
2234	0.32766029
2235	0.327620809
2236	0.3275826253
2237	0.3275633314
2238	0.3275125844
2239	0.3274943464
2240	0.3274834574
2241	0.3274485741
2242	0.3274252052
2243	0.3274114349
2244	0.3273576861
2245	0.3273217715
2246	0.3273181779
2247	0.3272731658
2248	0.3272291099
2249	0.3271935534
2250	0.327175423
2251	0.3271439856
2252	0.3271307468
2253	0.3270847462
2254	0.3270826128
2255	0.327027271
2256	0.3269880648
2257	0.3269704216
2258	0.3269504805
2259	0.3268928368
2260	0.3268726054
2261	0.3268188114
2262	0.326817226
2263	0.326779775
2264	0.3267501767
2265	0.326697263
2266	0.3266643655
2267	0.3266181743
2268	0.3265730335
2269	0.326553863
2270	0.3265349728
2271	0.3264999141
2272	0.326477183
2273	0.3264700102
2274	0.3264321619
2275	0.3264159525
2276	0.3263859844
2277	0.3263520365
2278	0.3262965364
2279	0.3262900818
2280	0.3262430456
2281	0.3262300008
2282	0.3261808196
2283	0.3261567868
2284	0.3261190278
2285	0.3260815011
2286	0.3260634413
2287	0.3260320976
2288	0.3259799623
2289	0.3259478618
2290	0.3259074521
2291	0.3258926345
2292	0.3258686726
2293	0.325858579
2294	0.3258198181
2295	0.3258111381
2296	0.325802031
2297	0.3257784439
2298	0.325733398
2299	0.3257157084
2300	0.3256712622
2301	0.3256700862
2302	0.3256472491
2303	0.3256139534
2304	0.3256118022
2305	0.3255762935
2306	0.3255494789
2307	0.3255345889
2308	0.325511086
2309	0.3255095668
2310	0.3254963165
2311	0.3254757332
2312	0.3254208512
2313	0.325388839
2314	0.3253852008
2315	0.3253775568
2316	0.3253449318
2317	0.3253140165
2318	0.3252946091
2319	0.3252831756
2320	0.3252626003
2321	0.3252190621
2322	0.3251871156
2323	0.3251272489
2324	0.3250868501
2325	0.3250614442
2326	0.3250029301
2327	0.3249700522
2328	0.324916488
2329	0.3248758154
2330	0.3248501121
2331	0.3248474722
2332	0.3248307267
2333	0.3248013141
2334	0.3247777997
2335	0.3247607368
2336	0.3247222191
2337	0.3246962918
2338	0.3246698323
2339	0.324650499
2340	0.3246469449
2341	0.3246175688
2342	0.3246007264
2343	0.3245829632
2344	0.3245819812
2345	0.3245184199
2346	0.324456269
2347	0.3244290447
2348	0.3244091477
2349	0.3244001962
2350	0.3243768207
2351	0.3243446063
2352	0.3243317512
2353	0.3243101424
2354	0.3242663312
2355	0.3242452078
2356	0.3242077686
2357	0.3241623898
2358	0.3241141195
2359	0.3240959638
2360	0.3240737762
2361	0.3240394503
2362	0.3240230926
2363	0.3239664445
2364	0.3239406331
2365	0.3239303729
2366	0.3238868001
2367	0.3238406032
2368	0.3238157038
2369	0.3237932203
2370	0.3237485012
2371	0.3236940962
2372	0.3236669592
2373	0.3236375689
2374	0.3236029304
2375	0.3235744156
2376	0.3235624443
2377	0.3235371507
2378	0.3235217214
2379	0.3235015824
2380	0.32348056
2381	0.3234442513
2382	0.3234223795
2383	0.3233802776
2384	0.3233780487
2385	0.3233380146
2386	0.3233220032
2387	0.323319333
2388	0.3232662467
2389	0.3232182726
2390	0.3231897044
2391	0.3231802162
2392	0.3231612799
2393	0.3231291327
2394	0.3231137317
2395	0.3230845459
2396	0.3230784789
2397	0.3230333911
2398	0.3229921822
2399	0.3229826061
2400	0.3229574238
2401	0.3229288294
2402	0.3229067356
2403	0.3228972818
2404	0.3228622714
2405	0.3228464889
2406	0.3228060156
2407	0.3227967277
2408	0.3227566532
2409	0.3227240589
2410	0.3226989426
2411	0.3226506738
2412	0.3226215772
2413	0.3225709337
2414	0.3225366192
2415	0.322530144
2416	0.3224857988
2417	0.3224252619
2418	0.3224249912
2419	0.3224177918
2420	0.3223727923
2421	0.3223357438
2422	0.3222767698
2423	0.3222532255
2424	0.3222409689
2425	0.3221963286
2426	0.322140955
2427	0.3221001765
2428	0.322091225
2429	0.3220582519
2430	0.3220433298
2431	0.3220160252
2432	0.3219987001
2433	0.321976171
2434	0.3219245145
2435	0.3218901668
2436	0.3218362938
2437	0.3218330161
2438	0.3218118191
2439	0.3217632979
2440	0.3217428108
2441	0.321734269
2442	0.3216976405
2443	0.3216800277
2444	0.3216590945
2445	0.321646488
2446	0.3216131404
2447	0.321592478
2448	0.3215679452
2449	0.3215654792
2450	0.3215227445
2451	0.321520782
2452	0.3214998312
2453	0.3214860562
2454	0.3214826853
2455	0.3214485571
2456	0.3214276252
2457	0.3214103929
2458	0.3213761829
2459	0.3213375005
2460	0.3213025152
2461	0.3212571935
2462	0.3212148965
2463	0.3211825192
2464	0.3211627907
2465	0.3211092775
2466	0.3211000162
2467	0.3210756515
2468	0.3210327567
2469	0.3209845831
2470	0.3209255097
2471	0.3209004348
2472	0.3208748035
2473	0.3208349826
2474	0.3207858822
2475	0.3207349131
2476	0.3207201608
2477	0.3207127033
2478	0.3206792333
2479	0.3206754303
2480	0.3206340519
2481	0.320561767
2482	0.3205140639
2483	0.3205127655
2484	0.3205040606
2485	0.3204753231
2486	0.3204584047
2487	0.3204186523
2488	0.3203898607
2489	0.3203813369
2490	0.3203773815
2491	0.3203490649
2492	0.3203447823
2493	0.3203084218
2494	0.320278451
2495	0.3202522501
2496	0.3202282174
2497	0.3202164533
2498	0.3202081515
2499	0.3201736758
2500	0.320135457
2501	0.3201158883
2502	0.3200893989
2503	0.32005413
2504	0.3200256745
2505	0.3200067555
2506	0.3199794901
2507	0.3199447481
2508	0.3199165465
2509	0.3198778379
2510	0.3198746792
2511	0.3198453832
2512	0.3198300146
2513	0.3197972633
2514	0.3197791904
2515	0.3197559787
2516	0.3197167907
2517	0.3196648541
2518	0.3196189565
2519	0.3195654833
2520	0.3195391438
2521	0.3195259978
2522	0.3194912299
2523	0.3194682146
2524	0.3194331721
2525	0.3194204283
2526	0.3193892478
2527	0.3193505877
2528	0.3193184368
2529	0.3193160194
2530	0.3192845389
2531	0.3192464138
2532	0.3192277592
2533	0.319173759
2534	0.319124464
2535	0.3191187412
2536	0.3190798176
2537	0.3190293477
2538	0.3189879024
2539	0.3189637569
2540	0.3189372042
2541	0.3188874227
2542	0.3188476058
2543	0.3188122159
2544	0.318787947
2545	0.3187753083
2546	0.3187726855
2547	0.3187561659
2548	0.3187214348
2549	0.3186965339
2550	0.3186817601
2551	0.3186670704
2552	0.3186154472
2553	0.3186038509
2554	0.3185584775
2555	0.3185267094
2556	0.3184924039
2557	0.3184414453
2558	0.3184326889
2559	0.318394783
2560	0.3183582464
2561	0.3183117256
2562	0.3182884087
2563	0.3182790655
2564	0.3182551274
2565	0.318248638
2566	0.3181964225
2567	0.3181552311
2568	0.3181308256
2569	0.3180846678
2570	0.3180395523
2571	0.3179984651
2572	0.3179831689
2573	0.3179523762
2574	0.3179159917
2575	0.3178881282
2576	0.3178803369
2577	0.3178310547
2578	0.3177861344
2579	0.317733067
2580	0.3176996841
2581	0.3176830835
2582	0.3176773526
2583	0.3176327805
2584	0.3176262859
2585	0.3175929741
2586	0.3175769325
2587	0.3175271817
2588	0.3174761382
2589	0.3174372805
2590	0.317414729
2591	0.3173698106
2592	0.3173366098
2593	0.3173080974
2594	0.3172668811
2595	0.3172272008
2596	0.3172069006
2597	0.3171932749
2598	0.3171588111
2599	0.3171207484
2600	0.3170701594
2601	0.3170256305
2602	0.3169918115
2603	0.3169538422
2604	0.3169156787
2605	0.3168750637
2606	0.3168602913
2607	0.3168584606
2608	0.3168301267
2609	0.3167887939
2610	0.3167820879
2611	0.3167327258
2612	0.3167097758
2613	0.3166692078
2614	0.3166443028
2615	0.3166306564
2616	0.3166246765
2617	0.3165798114
2618	0.3165726726
2619	0.3165646298
2620	0.3165250741
2621	0.3164933296
2622	0.3164850618
2623	0.3164686664
2624	0.3164508776
2625	0.3164050425
2626	0.3163694287
2627	0.3163564745
2628	0.3163438813
2629	0.3163013218
2630	0.3162547896
2631	0.3162059457
2632	0.3161642434
2633	0.316123378
2634	0.316080163
2635	0.3160425188
2636	0.3160305574
2637	0.3159930386
2638	0.3159536673
2639	0.3158962333
2640	0.3158710573
2641	0.3158414176
2642	0.3157743737
2643	0.3157557847
2644	0.3157504699
2645	0.3157097422
2646	0.3156516074
2647	0.315614463
2648	0.3155678701
2649	0.3155169144
2650	0.3155041855
2651	0.315494998
2652	0.3154558253
2653	0.3154062712
2654	0.315358442
2655	0.315351231
2656	0.3152985661
2657	0.3152899033
2658	0.3152847431
2659	0.3152342579
2660	0.3151965586
2661	0.3151722499
2662	0.3151657657
2663	0.3151510892
2664	0.3151481315
2665	0.315134396
2666	0.3150917621
2667	0.3150841728
2668	0.3150427032
2669	0.3150291592
2670	0.3149858743
2671	0.3149304611
2672	0.3149145516
2673	0.31491098
2674	0.3149020249
2675	0.3148574141
2676	0.3148519795
2677	0.3148337174
2678	0.3148093951
2679	0.3147763661
2680	0.314744679
2681	0.3146991688
2682	0.314679184
2683	0.3146617648
2684	0.3146288329
2685	0.3146149751
2686	0.3145830172
2687	0.3145512083
2688	0.3145356656
2689	0.3145075723
2690	0.314465447
2691	0.3144098438
2692	0.3143995947
2693	0.3143488735
2694	0.3143145724
2695	0.3142626842
2696	0.3142407365
2697	0.3142257618
2698	0.3141701753
2699	0.3141338883
2700	0.3140998499
2701	0.3140812099
2702	0.3140464737
2703	0.3140125213
2704	0.3139812563
2705	0.3139319822
2706	0.3138864282
2707	0.3138438974
2708	0.3138145911
2709	0.3138120086
2710	0.3137984783
2711	0.3137589833
2712	0.3137434081
2713	0.3137300378
2714	0.3137033316
2715	0.3136668004
2716	0.3136269394
2717	0.3135963578
2718	0.3135792242
2719	0.3135723265
2720	0.3135485542
2721	0.3135002986
2722	0.3134715303
2723	0.313439417
2724	0.3134001336
2725	0.3133648156
2726	0.3133532935
2727	0.3133488135
2728	0.3133136362
2729	0.3132988826
2730	0.3132681369
2731	0.3132295036
2732	0.3132050374
2733	0.3131780691
2734	0.3131590301
2735	0.3131575747
2736	0.313116777
2737	0.3131036497
2738	0.3130845622
2739	0.3130608119
2740	0.3130450241
2741	0.3130250681
2742	0.3129912148
2743	0.3129625262
2744	0.3129572883
2745	0.3129299894
2746	0.3128796629
2747	0.3128384491
2748	0.3127721964
2749	0.312732398
2750	0.3127011267
2751	0.3126457318
2752	0.3126134144
2753	0.3125963787
2754	0.3125592702
2755	0.3125275335
2756	0.3125254704
2757	0.3124779187
2758	0.3124584935
2759	0.3124360062
2760	0.3124199045
2761	0.3123661016
2762	0.312345093
2763	0.3122970549
2764	0.3122703303
2765	0.3122230423
2766	0.3121834634
2767	0.3121775917
2768	0.3121673183
2769	0.3121086564
2770	0.3120733759
2771	0.3120618194
2772	0.3120453459
2773	0.3120411195
2774	0.311996989
2775	0.311957672
2776	0.3119550371
2777	0.3119331003
2778	0.3118921814
2779	0.3118748685
2780	0.3118251064
2781	0.3118243576
2782	0.3117703012
2783	0.3117682864
2784	0.3117533019
2785	0.3117451028
2786	0.3117387
2787	0.3116918364
2788	0.3116511857
2789	0.3116453923
2790	0.311631319
2791	0.3115773179
2792	0.311517471
2793	0.311457743
2794	0.3114436378
2795	0.3114251921
2796	0.311418138
2797	0.3113827461
2798	0.311338751
2799	0.3113041554
2800	0.3112775414
2801	0.3112713138
2802	0.3112185142
2803	0.3111958148
2804	0.3111602213
2805	0.3111303382
2806	0.3111001671
2807	0.3110894195
2808	0.3110361232
2809	0.3109973684
2810	0.3109854158
2811	0.3109776463
2812	0.3109346827
2813	0.3109185817
2814	0.3109069809
2815	0.3108846163
2816	0.310881925
2817	0.3108491316
2818	0.3108262484
2819	0.3107999107
2820	0.3107753435
2821	0.3107475629
2822	0.3107272749
2823	0.3106996115
2824	0.3106610974
2825	0.3106085595
2826	0.310606916
2827	0.3105667636
2828	0.310554337
2829	0.3105356023
2830	0.3105051869
2831	0.3105002773
2832	0.3104626754
2833	0.3104574138
2834	0.3104430273
2835	0.3104010387
2836	0.3103861375
2837	0.3103179388
2838	0.3103124873
2839	0.310304248
2840	0.3102945402
2841	0.3102352241
2842	0.3102238813
2843	0.3101802055
2844	0.3101691027
2845	0.3101623933
2846	0.3101365827
2847	0.3100911972
2848	0.310074596
2849	0.3100680599
2850	0.3100562019
2851	0.3100542895
2852	0.3100296964
2853	0.3100023263
2854	0.3099978933
2855	0.3099613766
2856	0.3099470572
2857	0.3099187245
2858	0.309889466
2859	0.309862549
2860	0.3098565503
2861	0.3098309148
2862	0.3098191936
2863	0.3097559727
2864	0.3097412104
2865	0.309705349
2866	0.3097006836
2867	0.3096734432
2868	0.309647781
2869	0.3096362095
2870	0.3096267226
2871	0.3096075621
2872	0.3095882662
2873	0.3095440504
2874	0.3095289093
2875	0.309476311
2876	0.3094258687
2877	0.3094214149
2878	0.3093900081
2879	0.3093721329
2880	0.3093433508
2881	0.3092975966
2882	0.3092822078
2883	0.3092750189
2884	0.309243206
2885	0.3092114218
2886	0.3091630257
2887	0.3091463296
2888	0.3091342386
2889	0.309122384
2890	0.3091019905
2891	0.3090750604
2892	0.3090135879
2893	0.309005272
2894	0.3089690137
2895	0.3089441177
2896	0.3088985993
2897	0.3088881924
2898	0.30886299
2899	0.3087942178
2900	0.3087714708
2901	0.3087574503
2902	0.3087425862
2903	0.3087162438
2904	0.3086912287
2905	0.3086641909
2906	0.3086143444
2907	0.3085669461
2908	0.3085429045
2909	0.3085421297
2910	0.3085029282
2911	0.3084881983
2912	0.3084510059
2913	0.3084441402
2914	0.3084383454
2915	0.308427982
2916	0.3083973493
2917	0.3083495723
2918	0.3083294655
2919	0.3083117168
2920	0.3082768992
2921	0.3082656207
2922	0.3082280568
2923	0.3082030785
2924	0.3081848514
2925	0.3081777773
